Trading_Date,Agriculture_Fertilizers_Chemicals,Banking_Capital_Markets,Big_Tech_Cloud_Platforms,Biotech_Pharmaceuticals,Climate_Extreme_Weather_Insurance,Defense_Aerospace,Entertainment_Gaming_Streaming,Fintech_Payments,Green_Energy_Storage,Industrial_Machinery_Autos,Luxury_Goods_Retail,Medical_Devices_Diagnostics,Metals_Mining_Critical_Minerals,Oil_Gas_Commodities,Real_Estate_REITs,Semiconductors_CPUs_GPUs,Telecommunications_Connectivity
2018-01-26 00:00:00-05:00,51.10388257831426,24.967176627525706,25.090763350395157,23.381147990437462,51.112138013670645,39.648119273444564,26.500020689138953,46.421620734828686,28.832312997915405,35.46352758199197,68.005298217293,47.28305070105351,61.84594066675573,59.3655846803784,41.523104571379875,49.25368916500932,34.53774533323691
2018-01-29 00:00:00-05:00,-11.352850986975945,-45.437409863858356,-4.6306122226700275,2.0671847213695673,-46.15523729013906,-13.936117274806698,-28.477985671179205,-32.61437812051203,12.57232610202453,16.214912432540448,-8.006518007936085,1.9151146611918406,-24.111753354843582,-2.7041360890233817,-14.384544414626372,13.298224267772937,23.658978185452394
2018-01-30 00:00:00-05:00,-18.915056646740176,1.4020932786148819,-18.767478404203313,-33.6692557080024,2.205039641594507,0.20311829510477825,-3.051084410263723,-8.136205743490109,10.4819609882603,-7.2948838662113396,6.681712644635816,-11.916805938639104,-40.48933482495322,-14.164442794868387,-6.4121351804580895,-36.694017992797356,-17.57885463330968
2018-01-31 00:00:00-05:00,55.25315710224195,33.71147038178889,51.928900206440666,50.347391519090415,68.67914144506852,69.47799294010149,59.28383180509767,50.21883577332077,31.923864117106863,34.899510801400815,35.082800088303834,63.163970588514864,24.613348182086757,52.224509667920636,51.401187399796925,50.08873101081465,57.91519504856189
2018-02-01 00:00:00-05:00,114.63166866447932,78.11025379881876,93.81659345970864,93.16566149172807,85.91289188099095,95.61996871196905,118.6113401071896,99.19054563235197,86.57909555442939,106.61555658540647,115.78956681980836,113.95502559396404,92.44586228944925,115.29201921255925,100.595586245803,80.08465384244673,73.586236697353
2018-02-02 00:00:00-05:00,-30.605087232236475,-33.40166700534594,-53.81269053404309,-20.846524375682232,1.2117211353063293,-37.100387002359724,-43.02358388537753,-24.782164670744695,-9.48813574686132,-31.765078153993386,-26.768922272854944,1.9818648970684742,-30.41670730636146,-28.747740642025754,-26.741585565111027,-34.267808120893676,-26.54867799054733
2018-02-05 00:00:00-05:00,-106.14839351937877,-115.2830758738511,-75.74201358251901,-95.56846683449568,-103.14168168138484,-99.76353391982197,-97.38557097496728,-121.18089356482432,-80.02845572533846,-87.86902557471385,-114.77073191331584,-73.80301995070145,-127.44729194765408,-109.62157723120497,-94.07117901966387,-89.40354123106232,-76.80073881320261
2018-02-06 00:00:00-05:00,20.42514907395758,-39.65423982980346,-10.18516495473515,10.308806651278202,30.62733787216461,70.81532684738234,-18.11090760346236,5.058706670954294,29.53831191272574,32.2295491377256,-21.909824233448443,42.85255647145445,-12.876733595847986,1.7046146313368395,2.544295110255095,11.554572974769956,38.22506224918776
2018-02-07 00:00:00-05:00,94.08930558668307,37.55649488831397,76.35334575342668,49.74194785683238,32.53377104122639,110.47549339588292,36.793376023416165,35.65068777523896,61.49788588516867,98.88531649858766,73.97432139625609,123.98864875741751,64.66478208889124,65.77207791923968,91.93522266879545,95.70669671246925,56.65116289439715
2018-02-08 00:00:00-05:00,62.199664317437254,40.545187969349506,50.83978992378768,35.19616398531463,78.67385950099796,65.87697115518863,70.30190885652914,35.745395652366554,57.041845940444084,55.93645419738169,50.800216360847315,63.15416274888602,35.759913757177216,74.32642292614035,76.594255111861,27.910302180664683,63.57964583135701
2018-02-09 00:00:00-05:00,-6.0897829839536834,-13.078342487423022,-6.427098381545878,-4.823470461517233,23.89520424400736,14.99937992863066,10.34102273500975,27.191783540756564,30.836381487748827,16.585827251460827,-2.2804965828805654,-8.991095152284407,21.596797428815538,16.723472058727545,12.261954923672633,-29.66954120686435,14.567813194262536
2018-02-12 00:00:00-05:00,-3.3481825037847424,53.082634331352246,52.28533287858558,9.024261911290344,-22.31554954041114,-35.980545776485016,61.85652089315166,45.398616459572324,46.258059287557344,35.838737000066295,9.792348771714389,-28.843533274138686,22.639847188863385,21.626497753305472,36.93535260111088,12.175441211711087,96.958494716545
2018-02-13 00:00:00-05:00,-50.962387645888334,-27.368485185572023,-48.24465924158864,-67.11281965064981,-41.770932878157936,-74.74376071176286,-38.86065577899289,-30.440013861205774,-68.17283078837852,-65.94817862484885,-35.2364882483258,-66.15639701003957,-47.2588719710442,-35.73506349807075,-35.900251461048754,-63.929363855018856,-55.54802182386812
2018-02-14 00:00:00-05:00,64.09836065101703,56.48308097459659,68.99747896871156,86.74065889525025,79.27506316159355,58.616261700380086,70.35039179007403,67.68940925841406,100.04659201133563,69.57687343272973,70.2485613809349,64.73504593897832,79.98987891911344,102.77951690629222,99.09822439881268,80.53098951667256,67.4335902578892
2018-02-15 00:00:00-05:00,-10.224889682488469,-26.93631935507098,-49.62343256490983,-38.19439303322204,-12.282931496339742,-18.06441359603574,-16.610489582161104,-28.517278758235385,-35.14675063506843,-21.815485344695013,-32.500678560554874,-34.34947523291674,-21.467913760651058,14.777543942220179,-30.35932989601642,-25.231010405950254,-61.02775632364126
2018-02-16 00:00:00-05:00,-12.732494226506898,-3.8276022250771367,-58.77177996207646,-11.773934464012125,36.25418135126372,4.859000837586947,-21.120158229686663,-1.4390742864713502,-20.00985015222098,-15.022026241868991,-2.325964225723542,-33.71206410377003,6.104943470239515,9.24449973402768,-9.869270628260034,-21.194894902557728,-41.59180602164247
2018-02-19 00:00:00-05:00,-122.00323733126037,-90.81296339783694,-112.50315592935105,-107.96590895599424,-118.43484696247818,-122.65583500963369,-85.81445281402664,-124.60148743580304,-111.36689703461528,-135.27240188795543,-110.88338232645597,-133.578901240969,-104.78543749106889,-102.97941541867031,-112.00137875334418,-117.74801369561867,-102.63232981826708
2018-02-20 00:00:00-05:00,-8.513519278514348,-10.604874863185326,21.75329386729266,53.12984393233684,15.215320225715256,16.887544396981887,7.07601501841316,7.429184366122024,47.71024620434851,28.289269034689312,0.2462721322998015,13.214809914790015,6.971290300001128,20.83839596522866,7.911524581703095,30.3384025021938,11.131035100389456
2018-02-21 00:00:00-05:00,-15.638647203220977,-12.274792701166831,-42.98024129494986,3.680682996410353,0.037966383550094296,-10.320122930149122,-23.53476157144551,-22.82943601805485,0.0018491779000984754,-7.680735730008592,-24.885163401646302,-52.63757068751641,-7.927799844036514,-10.942768679852838,-31.24391855555558,-24.11385170210153,-23.868343754452436
2018-02-22 00:00:00-05:00,-5.973197196779429,29.832013579771868,29.940466119471598,-19.658972292002584,8.852401301337673,13.998151717908096,39.6500587381923,4.366885199402044,-10.453968049926464,-12.042473048573102,20.531652730782298,-36.732055603046916,19.85142217104469,4.267240056153367,-10.741200711828057,2.328585074625475,-7.339316724471945
2018-02-23 00:00:00-05:00,-25.441434187603665,-30.50575302657109,-33.218437725811654,-75.33043085967465,-38.02615814953174,-43.9105837972182,-31.291820149295138,-26.403855446556413,-40.674700768505325,-34.961084409130535,-47.13367730879411,-36.036857620666616,-13.956590254496756,-36.974603889959056,-40.81952489931133,-26.201641011434837,-10.744355426770403
2018-02-26 00:00:00-05:00,-105.1926771834737,-71.78463238504752,-2.6479747786288073,-15.142245751432627,-137.96383966222274,-83.14274303373647,-49.59905430522849,-65.77195769284884,-57.39094477639001,-42.572178129957344,-80.88575168103986,-24.465025647348277,-99.46454117956691,-98.47792674427477,-69.28589174341563,-25.70157361197546,-8.735289989523707
2018-02-27 00:00:00-05:00,-42.33838820356894,5.426577425112456,13.984963232137636,-50.689525481161596,-39.85391582721475,-17.559894091236767,-6.499577955233757,-9.936163201533892,-44.58595478441331,-25.632119843851356,-11.50919563249245,-18.567053005976693,-20.224954307611252,-54.42919242311301,-6.196071519848779,13.121679922659927,-13.374750739185993
2018-02-28 00:00:00-05:00,0.06674294421845522,34.97548336177385,47.03351030697207,41.32644983942757,-3.506034184346769,27.832890342345774,46.64750197158138,56.08315957597839,2.1664683704768892,25.703081110403957,31.180772380395506,54.098979193481185,22.979912339606123,-6.442228643310881,31.080760517983144,41.68433557497223,50.82055831028435
2018-03-01 00:00:00-05:00,15.422069933315644,34.84340602348667,63.702709030303154,55.28182533857161,38.726100519992606,62.65050112903844,35.67173772838653,31.013135345519505,38.98517189024993,24.768908053991375,36.550317599734605,68.73093499797058,27.811654228298305,21.429476622614082,55.08592264229675,63.6841790307997,49.49278202679427
2018-03-02 00:00:00-05:00,-151.89552507160238,-102.22710739103582,-136.95522209626668,-135.65349541705044,-146.51597059274576,-118.7005047608621,-118.10277035999256,-96.20098792927763,-117.4973305898809,-142.24590710170565,-149.029298484842,-140.0006940168139,-136.7601460672129,-123.27421653264996,-123.12490664338449,-140.76018523893805,-108.4424989297356
2018-03-05 00:00:00-05:00,-71.03266523808782,-40.80930859406209,27.565615217614575,-30.904173567282196,-89.94770535380044,-15.077997131650699,-3.6696220159425543,-68.72721347152998,-52.36593912353504,-29.921522493164904,-58.20761819684795,-29.601824358365207,-64.99038688628953,-53.016073856893165,-19.411422381586735,-32.86243134032853,-10.696587628544513
2018-03-06 00:00:00-05:00,-70.25141049730692,-88.41072021566491,-73.24231434221247,-70.8587961686515,-67.12270902691087,-61.61874393672661,-77.20547232069995,-84.16779221774632,-76.98711362717363,-68.7546281151229,-85.66324312592609,-79.20957545062929,-77.62297408897025,-55.605294856404456,-78.07045677703168,-60.53108469013335,-66.77649068881675
2018-03-07 00:00:00-05:00,41.83889557628259,-42.21048418852982,127.29047216835426,253.8419714391174,-23.538530341093832,34.29133022958563,152.61518712395477,2.1249228503824114,-3.2824356893170745,-10.602763166065571,5.906272217190154,291.385921299943,-61.49834012427379,-27.892202498620765,37.937967720705686,-6.193886727574435,155.14091740533001
2018-03-08 00:00:00-05:00,4.1080479532243395,4.903945839693783,3.823486858810249,3.6612090494936966,21.152201018175727,18.568778196718345,31.76310939877303,15.376674864086011,10.898300731298702,-0.590061384698783,22.955763642168435,-19.54754015763129,4.841299177175042,-9.257927903408108,7.281240240451346,-7.9658400078189615,40.25030558747606
2018-03-09 00:00:00-05:00,5.896540560704124,6.665074135190828,-34.3045515509545,-0.5562149700838039,41.094564561121416,-16.037504812309816,-38.67316082919191,23.16633920398335,-10.912397907979136,13.864222594538127,-0.7944843651043123,-3.7946958244964772,24.46652218200438,26.759262320228693,3.269210233096438,10.055325188172619,-26.725894672488476
2018-03-12 00:00:00-04:00,-110.27621184181953,-23.062573505455962,-19.229655376372897,-50.156872314338074,-146.92908842013472,-95.1258359904831,-37.37232627968733,-43.77332115977391,-56.51684505839586,-37.06405278081435,-71.25278638454783,-70.32139841424335,-57.20550089668305,-71.01982650186886,-48.850556716312916,-71.9132714834611,-55.81876725041338
2018-03-13 00:00:00-04:00,4.6603411756085436,19.993997871561653,-8.8273671679047,-44.674634998290486,-3.8052945248346783,-31.688844091604636,30.338410709213107,43.194461083399915,-10.462284558814702,4.49280397327256,16.7642098352781,-21.19990464137807,15.473565380743318,-13.06653006638864,24.606121076317244,-24.683656466083484,7.874135036324946
2018-03-14 00:00:00-04:00,35.55428248936508,5.174803536273478,17.048151773814716,-35.10860334541114,37.47927793761051,0.8201945330867675,43.263631927541205,40.78560439917006,27.023495457131897,19.39899690748483,20.440981552961812,2.155115148765521,20.233697885297037,1.9009457267318757,26.703715954848956,-9.28239205249373,22.70985251269449
2018-03-15 00:00:00-04:00,-58.22066728123875,-97.99736081404299,-45.05021466893507,-68.20077683936847,-46.56511003101769,-59.6245790263634,-39.42500711796724,-54.471612013719465,-30.519900698931465,-24.33322465022217,-81.01877084205103,-31.2339758314179,-106.91341996366492,-53.82557111171053,-48.01116088601921,-71.06315354480721,-43.069676242724015
2018-03-16 00:00:00-04:00,-18.530795295781775,-14.628795017698899,-51.985423235820505,-56.358128204972786,-9.05601112541231,-31.728947426936916,-41.19789802685728,-13.778955214032528,-25.403840437347903,-42.88566733692166,-20.622253345243823,-60.64801592811422,-3.445572327442108,-6.622314747342051,-8.028683632226896,-40.739931701876124,-36.09079512326707
2018-03-19 00:00:00-04:00,-164.56945217110857,-161.9269391943818,-93.10161495875677,-140.8429211813394,-161.09530895993447,-127.4861766990375,-129.22359131054947,-167.42080687741569,-108.95639447448812,-123.25910536123925,-176.82106440470724,-173.5290031234475,-180.05268967187135,-171.95550734007546,-121.86414365453655,-148.37734296992417,-95.81291655141223
2018-03-20 00:00:00-04:00,6.351145745269931,-28.24517106132764,-39.246598357393,-43.780530423321494,29.84252368786032,37.49164793942006,-20.167938591985852,-34.511595163613016,2.0272583290570134,-31.429961404568637,-23.34273755367962,-20.411631748550832,-6.961919806329731,-2.263397895944096,-9.142436464376736,15.041609687323001,-25.016092413348943
2018-03-21 00:00:00-04:00,82.68555099741803,44.90162543096508,0.3873949865623173,24.980008952128138,92.38698514922396,54.1578933901906,26.06313705568936,58.98769893074914,53.36472341704527,55.29975924061676,71.06680987564044,20.921616374511743,82.89806156481235,63.11872456025807,52.72753789384645,66.1564918763639,9.15752794002472
2018-03-22 00:00:00-04:00,0.9919760051075008,7.173598062777563,13.862380970637794,-5.049464721936164,19.18577106020198,-21.621270828018602,2.5465268591941026,4.278792786146722,39.793773965708844,41.54132035872832,19.31175475274359,13.567899103601144,29.35284933694594,5.552798787312135,2.4105447864471037,21.59560209855927,-9.903430475007383
2018-03-23 00:00:00-04:00,-123.57787964556738,-64.4609020541796,-131.87936785156458,-122.19770012222924,-67.56477997298447,-144.15944320513765,-89.87734538797649,-49.691812303967254,-85.61426403731609,-89.74172333514751,-89.27915552065865,-95.80171120317482,-107.28844446990436,-76.64791978022829,-65.90519108918377,-151.7875739409844,-89.08100184712501
2018-03-26 00:00:00-04:00,-114.32402378855969,-50.596349715880834,-74.32893197961072,-113.877746906971,-89.96017794853445,-143.1111990618428,-64.69464501238232,-104.02680878168745,-78.97526469915205,-68.98981595496608,-91.81534833635583,-109.85787164746542,-118.1184412067579,-107.75005498649446,-121.04051782031307,-118.85995243721631,-121.47168054977081
2018-03-27 00:00:00-04:00,51.33730948782683,22.21214404491656,-39.42115797156173,-25.700197041141983,53.70309000844938,6.530378204973907,-13.884215615720386,5.676059534783705,20.73843265700105,34.58017520840717,29.173066437240006,-9.236553808773937,17.337747950513148,19.553065382148027,-11.330457869471724,41.09175601347637,-8.38131984691642
2018-03-28 00:00:00-04:00,47.93938603268896,9.439023933520073,3.5228925127505306,13.361692017905188,56.749529604925314,43.31285318353026,-10.938976747163785,9.937561801489872,67.6400677164784,36.94216251085916,18.52206265784994,36.59451655358419,7.302492601030768,-2.1602909122144567,10.463413796741158,54.678000681520864,-2.08503783293387
2018-03-29 00:00:00-04:00,70.29841268961074,-2.1767155536698,-5.92635747118214,18.099098155606246,59.6137594989154,68.51043027079137,-21.13387652508244,25.811736046705093,66.08490509750901,39.846591602150575,28.34791691770048,13.774048269152228,84.54234385513091,44.32980819321726,19.396894117284656,40.13545020238873,-5.611056782250659
2018-03-30 00:00:00-04:00,-21.094171768799974,19.835403180692875,-80.26543052573697,-57.93522689440498,18.415339870006395,-77.32543846345264,-34.62668642844363,8.87169750226053,-21.88383583316046,-37.60962939176355,-27.90467810620435,-74.47892360534384,-9.000624296758396,-6.203827609738902,-71.76408559154291,-52.707703194850396,-69.70773237953448
2018-04-02 00:00:00-04:00,-126.08186636157423,-33.06194380210758,-99.37272017151558,-96.59868838702263,-126.26041849399891,-152.97881190640476,-128.43638205723283,-73.2318551254808,-72.67186165286412,-68.79365893033294,-99.46509046568677,-92.95404788002827,-115.42922529463328,-92.73099515104259,-113.99658158233842,-109.24646851470175,-120.83172128127747
2018-04-03 00:00:00-04:00,57.691300518309035,80.31632409777094,62.636242858095976,49.85792652933621,73.48025227699769,78.38894274766693,31.85215479803073,72.39872463468753,52.68198867784761,33.3590844119505,57.95632158703054,64.31251992480723,93.72169211896731,65.89532388851232,44.56778189876943,51.77140779108783,42.186960865390496
2018-04-04 00:00:00-04:00,15.224182499312287,31.046382187852608,11.122482447468782,7.9153950038394765,58.08848055534941,19.667420715743372,-0.1786361653998339,33.84962150450111,33.73784432634767,13.33894778963139,-0.8457576633127458,22.860549042201356,26.017440761002305,13.627421538378485,30.110743650988457,-0.7475653815761755,8.326983808449377
2018-04-05 00:00:00-04:00,50.05144535252086,31.694996719792652,-9.39522468612424,46.87304657301034,66.27279515964958,46.24742407757049,-13.970724574679732,3.742394917299743,55.461116717334136,13.762852219597185,18.446355605999585,26.55558877659634,50.218156548042934,65.18032423796495,16.89936473156447,27.517271091825588,-6.420524982500904
2018-04-06 00:00:00-04:00,62.915646285294464,67.48875602996932,39.047897449432625,17.03321664827741,68.04226675437063,62.81338037175594,34.09613406261445,61.153673947774195,29.05534073619598,36.83240229638713,55.27687220743488,34.15943871280807,66.65125471372869,48.39606852273833,77.24978908347872,54.14038168049744,48.25859620961395
2018-04-09 00:00:00-04:00,-45.38255352587091,-1.0889207578286328,27.90266475725264,4.465304055924343,-49.222509728495545,-50.86909201575772,-13.152599536545454,-35.23426019690204,17.465536562145545,-29.67511261527104,-35.47367384459661,8.657990448915122,-12.603089418030253,-59.13214105190386,-10.612314390886139,8.75184917385507,66.09963418685001
2018-04-10 00:00:00-04:00,39.21688657474222,100.8548260165295,61.9720024148081,64.9850312580693,68.60493126489762,18.962928663421135,83.87897628358424,80.72054837827463,69.09212226751788,64.07658449980651,86.88507832865699,71.08456725549732,56.40085097763913,61.050508993158424,112.52289387487899,58.75733005454914,50.75373293136668
2018-04-11 00:00:00-04:00,-7.892781858858002,15.205913330966249,14.57394280762234,10.345648902570654,0.2197972720002741,-36.971745326778226,13.07865034365669,-15.964073478407416,47.05181400103491,22.86730283694465,17.303293128092125,45.55128673155377,22.128517700381455,15.3793929266951,33.65530277855406,48.88656870726023,-17.422186430473364
2018-04-12 00:00:00-04:00,-7.748650105966141,-46.735653780543686,-23.875325067410383,3.5841304157316616,-9.847530921769883,1.8623763097033372,2.0388821213411337,-36.23701023777042,-25.74175255945325,-3.374907323542262,-20.12117240558312,25.92048632376436,-21.5197584405798,-10.484951309992203,-19.487290826766266,-15.563688799047577,-22.03281797445722
2018-04-13 00:00:00-04:00,27.718765493302232,35.09658730100904,3.4924846884098684,7.945797369581418,19.84608402351486,20.25416384546857,5.498254581421042,22.678966196428323,22.468785598788344,27.65255503810619,47.2168783674627,-8.93763933563244,30.075590640606553,28.760039572936808,27.876241310176038,24.910099232258258,-22.81332914312551
2018-04-16 00:00:00-04:00,-138.2599985096342,-75.3318770453,-39.60815802096897,-103.50924745182961,-137.45677463716606,-140.72729189776302,-52.66631098019667,-97.27150284848274,-82.10510072523812,-78.17671891142962,-79.03059891009181,-67.73111009766544,-140.27457690544426,-128.08232074027254,-69.32447322781155,-109.83952630737632,-62.1419427263527
2018-04-17 00:00:00-04:00,38.84980479019952,48.78469186774529,44.75947282808932,50.36556260112868,41.43969783239365,72.72387961333088,65.10205017569662,27.47623684020486,-8.470491847551804,6.527970117667794,52.02451766205141,31.515437723417904,44.678349633339344,24.078366163100434,28.630654004271122,35.430280246802944,11.69094688926974
2018-04-18 00:00:00-04:00,116.79257394170557,90.20719045763073,114.0548732212832,138.3612565630551,56.36327060066993,110.43958520594644,111.85522544971487,92.41366292996062,69.62809218677307,74.50365860824179,118.62322069850988,87.82262240197744,112.71799543594398,81.08075578459352,73.5173614701313,112.60016172242888,72.64223849373981
2018-04-19 00:00:00-04:00,74.64799082326402,-10.527077770487818,58.60368995683854,62.08737165739966,57.653714562452045,59.04914046333562,64.69720693884824,-8.60766480903974,14.022022296672928,24.027233775837686,83.23660042540064,51.23560375017187,44.298340465875235,51.202112059078,29.62811298175894,59.309994897918976,20.992999515793507
2018-04-20 00:00:00-04:00,23.597738158681604,-16.406806521527077,22.82500026149822,24.24743786966385,24.446822787075938,34.14670039441551,8.032818886414374,-18.85735239981256,39.43906302924501,31.320124420261667,11.946596476277174,44.696006562068064,4.748160021659901,33.8291517805732,1.563287503060827,37.45697624830241,12.318675870240114
2018-04-23 00:00:00-04:00,-150.1246416353697,-140.45179084641472,-125.8585788933197,-117.83136128884465,-173.543392178203,-139.25985656131937,-138.88283125437414,-146.2786484344694,-131.00533627097212,-122.99336852819468,-139.61166817933417,-104.42091829819255,-141.8852209497594,-119.22284099619571,-156.97201703625146,-118.50849452916268,-168.94779454113618
2018-04-24 00:00:00-04:00,-37.872488388217356,-50.817391871243714,-18.08685259459452,-25.25262491174417,-25.364384655583603,7.549029923248157,-6.903602599520511,-37.515204224988686,-57.998623729015016,-42.70543857231215,-25.835399784880995,-9.065595456966818,-47.76780276871546,-20.49581238171457,-20.904404791935054,-33.51465507807817,-31.721222096014024
2018-04-25 00:00:00-04:00,-8.009797436581046,-7.639460207997044,-25.44883525411745,-44.6856072095698,-54.36011780134382,-23.22903888967992,-23.961246448201898,-13.567768195985154,-27.10328008560427,-9.936794385851494,-17.906550673147606,-25.21976253369444,-22.139611215905912,-18.391472591282916,4.428987879734313,-45.294842493618596,-41.133836556716545
2018-04-26 00:00:00-04:00,56.7796791512669,21.923742756091073,43.85406531472513,62.89888414728507,38.83157715693459,69.2637425286841,59.09480134152427,5.929991790160616,17.76485205562613,32.770527567376135,31.51672061399818,65.75003248024916,29.540096904124592,55.57133712607563,31.97759179494069,33.072866093057556,27.492619533790243
